"state","county_name","fips_code","carrier","issuer_id","market","plan_count"
"VA","Williamsburg city","51830","UnitedHealthcare","24251","off_market",23
"VA","Williamsburg city","51830","UnitedHealthcare","25978","off_market",47
"VA","Winchester city","51840","Anthem","16064","off_market",21
"VA","Winchester city","51840","Federated Mutual Insurance Company","13433","off_market",31
"VA","Winchester city","51840","HealthKeepers","88380","off_market",32
"VA","Winchester city","51840","HealthKeepers","88380","on_market",7
"VA","Winchester city","51840","Innovation Health","12028","off_market",15
"VA","Winchester city","51840","Innovation Health","86443","off_market",20
"VA","Winchester city","51840","Innovation Health","86443","on_market",3
"VA","Winchester city","51840","Optima Health","20507","off_market",46
"VA","Winchester city","51840","Optima Health","89242","off_market",19
"VA","Winchester city","51840","UnitedHealthcare","24251","off_market",23
"VA","Winchester city","51840","UnitedHealthcare","25978","off_market",47
"VA","Wise County","51195","Anthem","16064","off_market",21
"VA","Wise County","51195","Federated Mutual Insurance Company","13433","off_market",31
"VA","Wise County","51195","HealthKeepers","88380","off_market",32
"VA","Wise County","51195","HealthKeepers","88380","on_market",7
"VA","Wise County","51195","Innovation Health","12028","off_market",15
"VA","Wise County","51195","Innovation Health","86443","off_market",17
"VA","Wise County","51195","Kaiser Permanente","95185","off_market",41
"VA","Wise County","51195","Kaiser Permanente","95185","on_market",16
"VA","Wise County","51195","Optima Health","20507","off_market",46
"VA","Wise County","51195","Optima Health","89242","off_market",19
"VA","Wise County","51195","Piedmont HealthCare","15668","off_market",25
"VA","Wise County","51195","Piedmont HealthCare","37204","off_market",25
"VA","Wise County","51195","UnitedHealthcare","24251","off_market",23
"VA","Wise County","51195","UnitedHealthcare","25978","off_market",47
"VA","Wise County","51195","UnitedHealthcare","89498","off_market",50
"VA","Wythe County","51197","Anthem","16064","off_market",21
"VA","Wythe County","51197","Federated Mutual Insurance Company","13433","off_market",31
"VA","Wythe County","51197","HealthKeepers","88380","off_market",32
"VA","Wythe County","51197","HealthKeepers","88380","on_market",7
"VA","Wythe County","51197","Innovation Health","12028","off_market",15
"VA","Wythe County","51197","Innovation Health","86443","off_market",17
"VA","Wythe County","51197","Kaiser Permanente","95185","off_market",41
"VA","Wythe County","51197","Kaiser Permanente","95185","on_market",16
"VA","Wythe County","51197","Optima Health","20507","off_market",46
"VA","Wythe County","51197","Optima Health","89242","off_market",19
"VA","Wythe County","51197","Piedmont HealthCare","15668","off_market",25
"VA","Wythe County","51197","Piedmont HealthCare","37204","off_market",25
"VA","Wythe County","51197","UnitedHealthcare","24251","off_market",23
"VA","Wythe County","51197","UnitedHealthcare","25978","off_market",47
"VA","Wythe County","51197","UnitedHealthcare","89498","off_market",50
"VA","York County","51199","Anthem","16064","off_market",21
"VA","York County","51199","Federated Mutual Insurance Company","13433","off_market",31
"VA","York County","51199","HealthKeepers","88380","off_market",32
"VA","York County","51199","HealthKeepers","88380","on_market",7
"VA","York County","51199","Optima Health","20507","off_market",46
"VA","York County","51199","Optima Health","89242","off_market",19
"VA","York County","51199","UnitedHealthcare","24251","off_market",23
"VA","York County","51199","UnitedHealthcare","25978","off_market",47
"VT","Addison County","50001","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Bennington County","50003","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Caledonia County","50005","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Chittenden County","50007","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Essex County","50009","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Franklin County","50011","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Grand Isle County","50013","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Lamoille County","50015","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Orange County","50017","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Orleans County","50019","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Rutland County","50021","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Washington County","50023","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Windham County","50025","BlueCross BlueShield of Vermont","13627","on_market",11
"VT","Windsor County","50027","BlueCross BlueShield of Vermont","13627","on_market",11
"WA","Adams County","53001","Aetna","34673","off_market",19
"WA","Adams County","53001","Asuris Northwest Health","69364","off_market",15
"WA","Adams County","53001","Health Net","36026","off_market",7
"WA","Adams County","53001","Premera Blue Cross","49831","off_market",18
"WA","Adams County","53001","UnitedHealthcare","18699","off_market",76
"WA","Adams County","53001","UnitedHealthcare","43861","off_market",12
"WA","Adams County","53001","UnitedHealthcare","43861","on_market",6
"WA","Asotin County","53003","Aetna","34673","off_market",19
"WA","Asotin County","53003","Asuris Northwest Health","69364","off_market",15
"WA","Asotin County","53003","Health Net","36026","off_market",7
"WA","Asotin County","53003","Premera Blue Cross","49831","off_market",18
"WA","Asotin County","53003","UnitedHealthcare","18699","off_market",76
"WA","Asotin County","53003","UnitedHealthcare","43861","off_market",12
"WA","Asotin County","53003","UnitedHealthcare","43861","on_market",6
"WA","Benton County","53005","Aetna","34673","off_market",19
"WA","Benton County","53005","Asuris Northwest Health","69364","off_market",15
"WA","Benton County","53005","Health Net","36026","off_market",7
"WA","Benton County","53005","Kaiser Permanente","25768","off_market",6
"WA","Benton County","53005","Kaiser Permanente","80473","off_market",10
"WA","Benton County","53005","Premera Blue Cross","49831","off_market",18
"WA","Benton County","53005","UnitedHealthcare","18699","off_market",76
"WA","Benton County","53005","UnitedHealthcare","43861","off_market",12
"WA","Benton County","53005","UnitedHealthcare","43861","on_market",6
"WA","Chelan County","53007","Aetna","34673","off_market",19
"WA","Chelan County","53007","Asuris Northwest Health","69364","off_market",15
"WA","Chelan County","53007","Health Net","36026","off_market",7
"WA","Chelan County","53007","Premera Blue Cross","49831","off_market",18
"WA","Chelan County","53007","UnitedHealthcare","18699","off_market",76
"WA","Chelan County","53007","UnitedHealthcare","43861","off_market",12
"WA","Chelan County","53007","UnitedHealthcare","43861","on_market",6
"WA","Clallam County","53009","Aetna","34673","off_market",19
"WA","Clallam County","53009","Health Net","36026","off_market",7
"WA","Clallam County","53009","Kaiser Permanente","23371","off_market",23
"WA","Clallam County","53009","Kaiser Permanente","23371","on_market",11
"WA","Clallam County","53009","Premera Blue Cross","49831","off_market",18
"WA","Clallam County","53009","Regence BlueCross BlueShield","87718","off_market",15
"WA","Clallam County","53009","UnitedHealthcare","18699","off_market",76
"WA","Clallam County","53009","UnitedHealthcare","43861","off_market",12
"WA","Clallam County","53009","UnitedHealthcare","43861","on_market",6
"WA","Clark County","53011","Aetna","34673","off_market",19
"WA","Clark County","53011","Health Net","36026","off_market",7
"WA","Clark County","53011","Kaiser Permanente","23371","off_market",23
"WA","Clark County","53011","Kaiser Permanente","23371","on_market",11
"WA","Clark County","53011","Regence BlueCross BlueShield","71281","off_market",15
"WA","Clark County","53011","UnitedHealthcare","18699","off_market",76
"WA","Clark County","53011","UnitedHealthcare","43861","off_market",12
"WA","Clark County","53011","UnitedHealthcare","43861","on_market",6
"WA","Columbia County","53013","Aetna","34673","off_market",19
"WA","Columbia County","53013","Health Net","36026","off_market",7
"WA","Columbia County","53013","Kaiser Permanente","25768","off_market",6
"WA","Columbia County","53013","Kaiser Permanente","80473","off_market",10
"WA","Columbia County","53013","Premera Blue Cross","49831","off_market",18
"WA","Columbia County","53013","Regence BlueCross BlueShield","87718","off_market",15
"WA","Columbia County","53013","UnitedHealthcare","18699","off_market",76
"WA","Columbia County","53013","UnitedHealthcare","43861","off_market",12
"WA","Columbia County","53013","UnitedHealthcare","43861","on_market",6
"WA","Cowlitz County","53015","Aetna","34673","off_market",19
"WA","Cowlitz County","53015","Health Net","36026","off_market",7
"WA","Cowlitz County","53015","Kaiser Permanente","23371","off_market",23
"WA","Cowlitz County","53015","Kaiser Permanente","23371","on_market",11
"WA","Cowlitz County","53015","Premera Blue Cross","49831","off_market",18
"WA","Cowlitz County","53015","Regence BlueCross BlueShield","87718","off_market",15
"WA","Cowlitz County","53015","UnitedHealthcare","18699","off_market",76
"WA","Cowlitz County","53015","UnitedHealthcare","43861","off_market",12
"WA","Cowlitz County","53015","UnitedHealthcare","43861","on_market",6
"WA","Douglas County","53017","Aetna","34673","off_market",19
"WA","Douglas County","53017","Asuris Northwest Health","69364","off_market",15
"WA","Douglas County","53017","Health Net","36026","off_market",7
"WA","Douglas County","53017","Premera Blue Cross","49831","off_market",18
"WA","Douglas County","53017","UnitedHealthcare","18699","off_market",76
"WA","Douglas County","53017","UnitedHealthcare","43861","off_market",12
"WA","Douglas County","53017","UnitedHealthcare","43861","on_market",6
"WA","Ferry County","53019","Aetna","34673","off_market",19
"WA","Ferry County","53019","Asuris Northwest Health","69364","off_market",15
"WA","Ferry County","53019","Health Net","36026","off_market",7
"WA","Ferry County","53019","Premera Blue Cross","49831","off_market",18
"WA","Ferry County","53019","UnitedHealthcare","18699","off_market",76
"WA","Ferry County","53019","UnitedHealthcare","43861","off_market",12
"WA","Ferry County","53019","UnitedHealthcare","43861","on_market",6
"WA","Franklin County","53021","Aetna","34673","off_market",19
"WA","Franklin County","53021","Asuris Northwest Health","69364","off_market",15
"WA","Franklin County","53021","Health Net","36026","off_market",7
"WA","Franklin County","53021","Kaiser Permanente","25768","off_market",6
"WA","Franklin County","53021","Kaiser Permanente","80473","off_market",10
"WA","Franklin County","53021","Premera Blue Cross","49831","off_market",18
"WA","Franklin County","53021","UnitedHealthcare","18699","off_market",76
"WA","Franklin County","53021","UnitedHealthcare","43861","off_market",12
"WA","Franklin County","53021","UnitedHealthcare","43861","on_market",6
"WA","Garfield County","53023","Aetna","34673","off_market",19
"WA","Garfield County","53023","Asuris Northwest Health","69364","off_market",15
"WA","Garfield County","53023","Health Net","36026","off_market",7
"WA","Garfield County","53023","Premera Blue Cross","49831","off_market",18
"WA","Garfield County","53023","UnitedHealthcare","18699","off_market",76
"WA","Garfield County","53023","UnitedHealthcare","43861","off_market",12
"WA","Garfield County","53023","UnitedHealthcare","43861","on_market",6
"WA","Grant County","53025","Aetna","34673","off_market",19
"WA","Grant County","53025","Asuris Northwest Health","69364","off_market",15
"WA","Grant County","53025","Health Net","36026","off_market",7
"WA","Grant County","53025","Premera Blue Cross","49831","off_market",18
"WA","Grant County","53025","UnitedHealthcare","18699","off_market",76
